geometry,country,lon,lat,name
"POLYGON ((-17 15, -17 14.426587798904146, -17.05947831812302 14.453924832502834, -17.07046464561941 14.465399373959547, -17.07616126144104 14.478583049908982, -17.11148027246291 14.53021879305291, -17.137847460471992 14.599025803887022, -17.148410401376715 14.613187678107133, -17.178212044780928 14.653143700233466, -17.206939260162613 14.67890059637014, -17.224110479755648 14.690415702673382, -17.243763799650733 14.699286141205677, -17.265451630364375 14.702826385380348, -17.281646291331914 14.70726160477462, -17.32404537821916 14.72890864874197, -17.33055579313668 14.736314200909945, -17.363596160950955 14.735907421285763, -17.39232337401045 14.739325391599015, -17.417388476331023 14.73769767223498, -17.43980872417097 14.722072708352439, -17.43138587173451 14.712469825628924, -17.41934160087402 14.708970439573418, -17.426828577615076 14.69440328412112, -17.439808722720922 14.688462619966087, -17.43639075618171 14.685288898143233, -17.430246546976836 14.678045878614359, -17.426828580460086 14.674872156884721, -17.433013476689165 14.66054925081339, -17.436390751718516 14.659572559326472, -17.43980872060834 14.65375386952697, -17.452951625625353 14.66205469561742, -17.520171678381153 14.743068725565786, -17.536040818202192 14.757391634995477, -17.37096106494259 14.800278950811823, -17.322132945249162 14.83901615718367, -17.181979789834514 14.897088327073245, -17.17296301688285 14.90082415206334, -17.138661265401154 14.927720591085356, -17.076283095133093 15, -17 15))",Senegal,-17.12444444,14.78131313,square_Senegal_lat14.5N_lon17.5E
"POLYGON ((-16 16, -16 15, -17 15, -17 15.088391451732313, -16.97972571505208 15.111883858224926, -16.947906054158047 15.157863680729866, -16.878244595170464 15.2330996842406, -16.739165819097998 15.472398183117683, -16.73533304396057 15.477330520420466, -16.66966712144216 15.561835046518173, -16.538929817549153 15.774359464814259, -16.53429114421754 15.78436917551397, -16.536000128146338 15.79466376858717, -16.54092521935954 15.805650551365474, -16.54234778668637 15.80882398843772, -16.51973628729804 15.846372346958898, -16.509917765663285 15.90151115635669, -16.50776755654955 16, -16 16))",Senegal,-16.48275862,15.51772031,square_Senegal_lat15.5N_lon16.5E
"POLYGON ((-17 15, -16 15, -16 14, -16.48731367392458 14, -16.487049931103368 14.002630786276194, -16.48888943419134 14, -16.576589078571246 14, -16.57677161521639 14.01097245673397, -16.568918421228837 14.020819269261535, -16.556263803825214 14.026923055379475, -16.54234778380131 14.037339478883133, -16.554798959943458 14.033107957018231, -16.56834876474605 14.030341019420803, -16.580962693990998 14.03278229356937, -16.590728317659618 14.043605796535427, -16.545521615389283 14.070990368835453, -16.529286264734893 14.085191279524071, -16.503325974691524 14.116278324161716, -16.48912513052345 14.128241351151356, -16.45702063414724 14.137355723877349, -16.441477014284022 14.156561460558388, -16.429351365872147 14.160956115860493, -16.42100989749051 14.157131371760853, -16.41299394220005 14.149806946350733, -16.40469316485929 14.145412591594289, -16.394886845138828 14.150376557116322, -16.3888240234614 14.154852628238553, -16.372629361725437 14.162421000971573, -16.372288352645818 14.16265293110036, -16.364735480733085 14.167792046138125, -16.38021529473335 14.168361957356048, -16.427723761009712 14.17011134746218, -16.45474199105497 14.180161853635607, -16.452951628016784 14.201849725599446, -16.468739386768487 14.193833714941606, -16.47459876438993 14.179388853316505, -16.47150631582365 14.164252107367693, -16.460357226035267 14.154120185695747, -16.472767707928035 14.147365671527822, -16.483062302598036 14.14813867178708, -16.49307206697881 14.151841442189998, -16.504750129035376 14.154120185695747, -16.51317298409736 14.151027884195182, -16.516753712813333 14.143459511669926, -16.518788215177388 14.13426342250137, -16.521839971211328 14.126165997273404, -16.547515426325482 14.081854430489098, -16.55654863509478 14.071519421773322, -16.56680253705675 14.06696193566893, -16.588449674311928 14.061957112981846, -16.60033118532437 14.054185352602552, -16.60912024719967 14.04319901764201, -16.62157141680219 14.01996485337435, -16.631703253308515 14.01007718272342, -16.65416419331555 14.00275306027477, -16.67540442765386 14.006903466413636, -16.697010870643748 14.014227588932105, -16.721058725931737 14.016302942265089, -16.69758053275118 14.05744048512663, -16.6968481080152 14.06468319263496, -16.680002410586724 14.069403510453272, -16.652251759082663 14.099514164286502, -16.665638802208704 14.095648562597663, -16.678578252117738 14.076117165220317, -16.689686656119648 14.071519421773322, -16.71178137614062 14.070868094817525, -16.720529750093643 14.06891501523875, -16.727894658009635 14.06468319263496, -16.71613522037738 14.05133699900395, -16.717111783029882 14.042385159428784, -16.734120248746272 14.023138870207099, -16.737049932262686 14.01544822595926, -16.73961340997609 14.001125344001775, -16.740296258738947 14, -16.780043544312214 14, -16.780995246195303 14.030747798302121, -16.78600013079327 14.059719228121988, -16.802561002004236 14.107855536202441, -16.81127995359735 14.124884673553964, -16.820790170865102 14.143459511669926, -16.82970130103607 14.154120185695747, -16.84276282289901 14.160060841533465, -16.86880449091913 14.16575755022054, -16.878732875793244 14.17454656063932, -16.88390051893543 14.188950864361818, -16.89240475223869 14.242865313071944, -16.89891516794403 14.259955142413347, -16.906971808032058 14.272528342276116, -16.925892708199758 14.291245890285435, -16.934559699725366 14.295884494361399, -16.941151495848786 14.297267964046119, -16.945464648263705 14.301418373129186, -16.94701087214432 14.314520627553918, -16.945790169000652 14.324774526916574, -16.940744597354772 14.344427909883322, -16.93956457913534 14.355861589889798, -16.944447393030753 14.37238181303463, -16.956532353499473 14.390122675030081, -16.987945114760986 14.421047211792626, -17 14.426587798904146, -17 15))",Senegal,-16.49186992,14.51917036,square_Senegal_lat14.5N_lon16.5E
"MULTIPOLYGON (((-16 13, -16.75321697203836 13, -16.749989385818548 13.013617192961805, -16.74779212093808 13.040269269760868, -16.749338343502192 13.056626616668874, -16.75365149549367 13.06500882955224, -16.7521252061602 13.088039561621374, -16.748507855258428 13.099227462553012, -16.7421516499613 13.107392166857412, -16.726338662325997 13.122636733890959, -16.72318640119951 13.13224859537754, -16.70840694291128 13.15669163732231, -16.67352534823417 13.164313771187365, -16.63001379268808 13.163900383608619, -16.46521765231063 13.162427690361632, -16.313288942763236 13.161084180735893, -16.092062132280553 13.159120289322734, -16 13.158317256045661, -16 13)), ((-16 14, -16 13.584900392402377, -16.00193843799067 13.584908448626411, -16.064053509746664 13.58511514257277, -16.085382943752666 13.585168318195613, -16.126116904588145 13.585270163032568, -16.18823197531117 13.585528530465718, -16.25029537108109 13.585735224412318, -16.31246211879993 13.585993591845696, -16.374577190566 13.586200285792488, -16.43664058528064 13.586458653226108, -16.498755656043006 13.58666534717309, -16.561399168845234 13.586914100934973, -16.561512826740614 13.587103670528954, -16.571359831009165 13.601792760646719, -16.57640540231627 13.612250032736275, -16.57575435948029 13.640326163033842, -16.55866451658039 13.65591052803574, -16.533518035473257 13.668605984624447, -16.5081680956279 13.687974232471353, -16.513498503880577 13.690863441917442, -16.523793096610255 13.698390948692397, -16.529286259365215 13.700995052675664, -16.516590951808602 13.712836095121833, -16.50723222610446 13.728094799204024, -16.50890051802916 13.740220347008467, -16.529286260004053 13.742621061905838, -16.52660071430666 13.726629915522807, -16.531483526106843 13.707261365709677, -16.542103644380983 13.693670935151442, -16.556548631996662 13.694769597837137, -16.563710092598807 13.6737736346018, -16.57925371157778 13.659572736715738, -16.598866342659925 13.654201697612558, -16.618031378820433 13.660060931066035, -16.635568814912013 13.678046011267964, -16.640004038943978 13.696478728828945, -16.63170325228202 13.735785138176372, -16.629750130109574 13.760484171668406, -16.627105274232775 13.77045325269215, -16.618031378037404 13.783596048647782, -16.582508916197398 13.824693012475661, -16.576405401623127 13.838812499448775, -16.570546027260484 13.835109731694775, -16.554921030739948 13.827948443750323, -16.549143035849998 13.824530481254465, -16.551380989659616 13.829087664445424, -16.55654863036376 13.845648424676817, -16.52183997414094 13.851792766099573, -16.520130991282546 13.832017432448396, -16.51292884065771 13.813299904476164, -16.501576298758575 13.801987912148071, -16.487049933895268 13.804632874821236, -16.494618291395415 13.827459948801224, -16.496327278294267 13.852728597494018, -16.500599736911873 13.872707321404535, -16.515695766849923 13.879787494640118, -16.51036536191366 13.893296514749448, -16.48867754023364 13.986395683674123, -16.48731367392458 14, -16 14)), ((-16.48888943419134 14, -16.508900519818056 13.971380918149697, -16.518055796074602 13.951849826803846, -16.52594967205444 13.91046774589137, -16.53620357774791 13.885728146719806, -16.549427862032307 13.869289358576259, -16.562814908079684 13.87295156890306, -16.570220507079704 13.87295156890306, -16.580230275762 13.859523965227291, -16.597889777143568 13.854315455098844, -16.618641730681617 13.851629934441412, -16.637928838355702 13.845648424676817, -16.6486710275679 13.836859420891836, -16.652251755993476 13.828558611796323, -16.6539200506832 13.820054413504337, -16.65900631124393 13.810858331094916, -16.664458790700863 13.805975785225536, -16.675933398454525 13.799546639253316, -16.682525194812257 13.794094182768742, -16.692494272113233 13.775702319577146, -16.700062626706508 13.769028926574578, -16.7101944639247 13.773626967347115, -16.713368295997387 13.783352101623702, -16.713449670947668 13.795721597869113, -16.715321420913693 13.80634200620672, -16.724476689233082 13.810858331094916, -16.737212696194128 13.81964763481436, -16.74242102900734 13.839422967936498, -16.74107825248416 13.86041893850846, -16.73412024608048 13.87295156890306, -16.740223761596337 13.886623420479845, -16.744455530441403 13.902166935458322, -16.747792118224385 13.934393488409503, -16.746815557683206 13.951361331721317, -16.743397592910476 13.961086469778744, -16.737212694464567 13.967678149308316, -16.714222787095103 13.985581825567294, -16.702504033389772 13.989976178678068, -16.689686655573567 13.990546089657665, -16.66026770767487 13.987250099495535, -16.646311004364307 13.982977719977582, -16.636789514707015 13.974920855319406, -16.63792884182693 13.961656080293452, -16.62393144530311 13.973944465958887, -16.612904427512213 13.988714984008976, -16.598988408187424 13.99681210620695, -16.576405400501987 13.988958931143358, -16.576589078571246 14, -16.48888943419134 14)), ((-16.740296258738947 14, -16.744699671598486 13.992743116018698, -16.76455644615366 13.970607918209703, -16.768869596841352 13.961656080293452, -16.773426889305828 13.933579930825779, -16.76886959360719 13.838812499448775, -16.775054489606656 13.838812499448775, -16.780043544312214 14, -16.740296258738947 14)))",Senegal,-16.28679424,13.81498722,square_Senegal_lat13.5N_lon16.5E
"MULTIPOLYGON (((-16 13.158317256045661, -16.092062132280553 13.159120289322734, -16.313288942763236 13.161084180735893, -16.46521765231063 13.162427690361632, -16.63001379268808 13.163900383608619, -16.67352534823417 13.164313771187365, -16.70840694291128 13.15669163732231, -16.72318640119951 13.13224859537754, -16.726338662325997 13.122636733890959, -16.7421516499613 13.107392166857412, -16.748507855258428 13.099227462553012, -16.7521252061602 13.088039561621374, -16.75365149549367 13.06500882955224, -16.768869595134287 13.077826246002843, -16.784331835162604 13.082993890468524, -16.786732552790802 13.090074053150898, -16.782541468859108 13.098333992691508, -16.775502080405683 13.11273826520027, -16.777333137856644 13.12783442142573, -16.796742316401776 13.177232133164637, -16.797474739926916 13.189113721729697, -16.795033332833977 13.235907336758201, -16.79735266836932 13.248928145911764, -16.802967904986875 13.262193202561662, -16.82005774676121 13.281317488802177, -16.824452280400983 13.294582546193018, -16.816639776268758 13.310614236993825, -16.820301888644565 13.315822741549153, -16.82970130266351 13.338527820280166, -16.820708785957905 13.349107060594937, -16.809966603244828 13.379868995418256, -16.799549932349915 13.386297835636885, -16.787342902194872 13.38914618530862, -16.774322066617888 13.396185493583866, -16.762928842236906 13.404974790065856, -16.704457162804594 13.475409337923734, -16.678822397900582 13.496161346079372, -16.676747197443692 13.485907165125365, -16.671131965227275 13.478664466474575, -16.662505662935335 13.473130597736423, -16.652251756322816 13.468247754754854, -16.63463294285102 13.477362415051855, -16.61685136794123 13.478176272297492, -16.60138912514101 13.472235324732074, -16.590728321285024 13.461371277072473, -16.585316534062205 13.443345346371297, -16.59630286503292 13.440253049558589, -16.6127823564606 13.439154387419261, -16.624256966415246 13.427232235980505, -16.60871334262936 13.413722928169559, -16.595529751690854 13.385077200189842, -16.588368290946768 13.355291953637938, -16.590728320639876 13.338527820280166, -16.553863086052658 13.295803181443667, -16.545765753440932 13.290106483059972, -16.495187953312925 13.287909159376223, -16.48082435003958 13.283881033071436, -16.467762826185908 13.275865037774443, -16.459950325204233 13.268866288654557, -16.449696418329474 13.264064863203968, -16.429351367942722 13.262193202561662, -16.419667122150067 13.255560674199048, -16.413929817320536 13.239976320811035, -16.413482226247748 13.22207267101763, -16.419422983186138 13.208197447949157, -16.399769659822354 13.224310552105413, -16.39085852516766 13.22479874606109, -16.377797005801238 13.215033364888265, -16.383656376350825 13.225164966634896, -16.401926238645895 13.243353721801217, -16.405751108084306 13.246039239289848, -16.408273890925248 13.258734385727553, -16.41527258928575 13.267035185651414, -16.426014776589575 13.270737949318375, -16.439930793571833 13.269598729857432, -16.439930793201377 13.27643464751078, -16.41051184918182 13.275865037774443, -16.396799283935614 13.27789952993658, -16.38463294402767 13.283881033071436, -16.374745247507818 13.263861474077695, -16.36327063818042 13.268296678925637, -16.34968014126403 13.282171903414978, -16.333404100448092 13.290106483059972, -16.31480872201325 13.2955589342225, -16.277943486702554 13.319484647445194, -16.25796464779482 13.324896541229666, -16.23013261659496 13.31639235132517, -16.225900843888038 13.296576180337448, -16.230213998582016 13.273627156489745, -16.227609831992616 13.25600831052681, -16.20970618294603 13.251166027101528, -16.185454880085935 13.258286749397707, -16.151275194197865 13.27643464751078, -16.15127519599879 13.283881033071436, -16.162261523782444 13.282700955501795, -16.172515429973675 13.279282996628018, -16.181752082733325 13.27374912988214, -16.189808721733737 13.265936523852305, -16.199289516119816 13.259100606322503, -16.203521290035617 13.264960135872885, -16.208078581220523 13.292385222492106, -16.20860755337087 13.303534372136733, -16.210764124776922 13.313299754794889, -16.21703040029298 13.317368739391966, -16.22203528323349 13.319769452334976, -16.225249803004974 13.325832371652274, -16.227121547519168 13.333685536158622, -16.22760983141849 13.3419457795093, -16.22443600443009 13.360297069445362, -16.21621659827463 13.372747971172505, -16.17617753529032 13.405422126084867, -16.16869055903446 13.413316149808923, -16.16551673255241 13.423814276223512, -16.16120358213733 13.428697118801127, -16.151437956872723 13.426947431035533, -16.13512122540771 13.420477732246631, -16 13.413304099986577, -16 13.158317256045661)), ((-16 13.4474200849415, -16.09024003532109 13.440496996416199, -16.121896940058207 13.451605591369146, -16.141590950015512 13.454575914815171, -16.160389779187028 13.450588344969766, -16.178456185379204 13.440985490986035, -16.206532358418336 13.420477732246631, -16.248443163431666 13.37897372256792, -16.257964650644745 13.372015830263596, -16.26561438796154 13.368719844263387, -16.27301998769905 13.36261636682156, -16.28058834588555 13.359768017286182, -16.28913326716653 13.365871494696789, -16.28970293035479 13.373236465681822, -16.286732549954152 13.383612317486087, -16.284901495170306 13.395331078798005, -16.28913326434808 13.406805593090212, -16.306019658308525 13.39166887197774, -16.30809485868246 13.38336837065392, -16.30211341365194 13.372015830263596, -16.312123173498446 13.366929298600157, -16.316395637166774 13.365871494696789, -16.31639563751698 13.359035575967242, -16.31163489223995 13.35761125099331, -16.30699622061183 13.354559512324876, -16.302113410887628 13.352769267134232, -16.321888798412154 13.34284075187307, -16.35594642059871 13.337958210481858, -16.390533009047797 13.336859548546533, -16.411976693622215 13.338527820280166, -16.489491338894155 13.357123056924836, -16.521839973523516 13.359035575967242, -16.51577715047694 13.367865429520005, -16.50352942502421 13.392564144848699, -16.501332161562 13.403062270864487, -16.503529424667672 13.416937498681463, -16.513417121507384 13.436753673958254, -16.51569576754955 13.444322035089463, -16.519764779594254 13.45132078641131, -16.538197394504007 13.464829794737119, -16.544504361080516 13.475897532098298, -16.55443274395847 13.481838179277528, -16.556548632580398 13.48558180247852, -16.55654863158007 13.506089563719138, -16.548003710089475 13.54808177752325, -16.549143032918955 13.563869528915266, -16.554798958001804 13.577053177445533, -16.561399168845234 13.586914100934973, -16.498755656043006 13.58666534717309, -16.43664058528064 13.586458653226108, -16.374577190566 13.586200285792488, -16.31246211879993 13.585993591845696, -16.25029537108109 13.585735224412318, -16.18823197531117 13.585528530465718, -16.126116904588145 13.585270163032568, -16.085382943752666 13.585168318195613, -16.064053509746664 13.58511514257277, -16.00193843799067 13.584908448626411, -16 13.584900392402377, -16 13.4474200849415)))",Gambia,-16.27922561,13.36891063,square_Gambia_lat13.5N_lon16.5E
"MULTIPOLYGON (((-16 12.44315557280067, -16.05501013239663 12.461204348939345, -16.090511840844115 12.464304903017853, -16.1660627849474 12.451437475979407, -16.17283239727016 12.448543615532204, -16.177173219042466 12.445236367919867, -16.181875773320556 12.443375975424788, -16.19009232490527 12.444771157135724, -16.211693075807784 12.453142848299093, -16.222390094847157 12.455054763997857, -16.232880413071218 12.452884481313104, -16.301920124367516 12.416194116830074, -16.382018596915362 12.373819530327296, -16.412300985217108 12.361727205402643, -16.462685506636774 12.361313818264822, -16.514878703622735 12.34854973940363, -16.53332718774427 12.347826161708904, -16.668874471123264 12.356714585941761, -16.705616415183105 12.348033005488292, -16.728436776929595 12.332530837939357, -16.735015428148426 12.345160175222615, -16.739735481013145 12.358384507741349, -16.744130012851755 12.378851677611582, -16.750477668036577 12.38564687904701, -16.765492316904055 12.39598215865694, -16.788482225056303 12.417954767601076, -16.798736132425503 12.430894296587615, -16.802967901766074 12.443792967718897, -16.802967903583713 12.485419044175769, -16.800770638078475 12.494452275398665, -16.790923631668807 12.50324125976958, -16.78868567713867 12.512396614646384, -16.781361459651873 12.522935434807154, -16.731678838481518 12.55206931950768, -16.70986894281844 12.5528017599524, -16.67882239265087 12.55023821839857, -16.645375130624306 12.570746250617715, -16.634673634631373 12.579494678148013, -16.628977018533742 12.587632638564028, -16.624623178359677 12.59601484602876, -16.618031379658532 12.605454856271152, -16.579741989738913 12.632798500576495, -16.561350065769705 12.611802573740125, -16.547189909845386 12.573879401387313, -16.53331458174507 12.56533436283566, -16.532704233638686 12.58087814343026, -16.522450326011523 12.59308508410401, -16.504750131075284 12.59804933616551, -16.485096809700277 12.593736108927873, -16.45156816295865 12.575018619696667, -16.42145748704388 12.566880659402264, -16.388335741071547 12.551581126020446, -16.370961064694225 12.55023821839857, -16.35130774609328 12.559515697249388, -16.32725989400676 12.58869044123614, -16.309559702050706 12.59804933616551, -16.286284959834777 12.597072648711485, -16.266468880400467 12.590033348918892, -16.24669348768432 12.587958000760404, -16.22386634135038 12.601752096210086, -16.212228972233483 12.606350128077437, -16.204457162243088 12.597601700266717, -16.19859778509193 12.584906265593977, -16.192860482117254 12.577582161325099, -16.114979621353935 12.606105881104684, -16.09707597644143 12.610256277090597, -16.073109505090898 12.611721158082005, -16.05760657340696 12.616196916303542, -16.04466712178833 12.625474395884412, -16.02977454303323 12.632961331896956, -16.007883266083173 12.632147475721792, -16 12.627977282965427, -16 12.44315557280067)), ((-16 13, -16 12.685330909902301, -16.00108801743277 12.687445234337963, -16.004750128551233 12.690822632554267, -16.009348109034544 12.692694291596958, -16.013172979430994 12.69619366312248, -16.01695715901568 12.717515254853897, -16.022124805442736 12.728990057427126, -16.028309701443273 12.728990057427126, -16.028309697497928 12.721584235749432, -16.029774543358194 12.717474697232849, -16.040516732728396 12.69696696174293, -16.04515540535667 12.690497270316646, -16.048898891962462 12.656398827872641, -16.076812302606506 12.638983386935482, -16.117746548076873 12.632147475721792, -16.12832597777329 12.62767171741317, -16.148915166193493 12.61444723071318, -16.155018685096422 12.611721158082005, -16.165598110247714 12.612860376442962, -16.189808722704306 12.61912667831006, -16.22760982970362 12.61912667831006, -16.23884029990472 12.616522578937875, -16.257923957709348 12.608221786923927, -16.26862545564469 12.605454856271152, -16.280669726645147 12.605454856271152, -16.312977669107152 12.611721158082005, -16.323841923755484 12.609564394211457, -16.3377579444258 12.600165241964218, -16.346791147055423 12.59804933616551, -16.350209111531218 12.59332903064616, -16.35513261582001 12.58258697090905, -16.361968554037627 12.571234444115914, -16.370961065783593 12.564520506726625, -16.4119766931324 12.577582161325099, -16.44517981759775 12.596136819300256, -16.460682746409397 12.608872811759648, -16.467193162932556 12.62225982926151, -16.471180792189568 12.624579124057325, -16.48033606928845 12.627386912817665, -16.489572721923878 12.631822113508049, -16.494496221570316 12.638983386935482, -16.492827929735466 12.648911891643502, -16.486480272986967 12.657782293284338, -16.477284310107382 12.66413001116172, -16.467193165113947 12.66632733279564, -16.467193161299853 12.673773411142182, -16.48257402146639 12.674139631418516, -16.49229895533966 12.68170798354952, -16.497914193536364 12.693833810499468, -16.501332159360114 12.707912411956968, -16.508168098166657 12.625392980224944, -16.515695767166743 12.625392980224944, -16.528920049510443 12.642767562825933, -16.56566321700162 12.673895684852143, -16.5702205066073 12.693589563500176, -16.58193925475045 12.68439349879791, -16.5896703769011 12.673285217582917, -16.598784957399786 12.664007737453248, -16.61461341023671 12.660101588181892, -16.626576303206676 12.662543156794342, -16.634673633742313 12.66937906826609, -16.638661263187753 12.679999155862939, -16.63792883960568 12.693589563500176, -16.623768682983023 12.719712576637265, -16.603830534455724 12.739325341200695, -16.590728320080924 12.762030399727132, -16.59691321429985 12.797308623111752, -16.60138912456007 12.770208919639641, -16.60374915247197 12.76251859334244, -16.60912024686864 12.753729606180881, -16.61375891744941 12.74941637809732, -16.61851966215345 12.746527473656641, -16.63841711857863 12.728501563406521, -16.646880663732368 12.718207137826571, -16.651031056014876 12.705267754675194, -16.65225175457082 12.68402727851683, -16.645090297155217 12.648586228996217, -16.647206183696852 12.632228891381946, -16.6773168615149 12.619574314220493, -16.72105872090756 12.583726189230173, -16.75462806130889 12.572211131539888, -16.77310136598429 12.582953191144483, -16.780873173353598 12.608831953717337, -16.782541470924006 12.642727005208714, -16.77708899812646 12.678046081185588, -16.761219858061715 12.713202327401172, -16.735463019648936 12.732896207042263, -16.700550908393016 12.721584235749432, -16.698963996069207 12.736395578749445, -16.713246222053773 12.747300471900775, -16.733957484515376 12.751369452954714, -16.7515356116443 12.745428812725734, -16.772124802168697 12.720648406192776, -16.783558722927694 12.71259186010136, -16.796213347457936 12.715318233503611, -16.79027259136012 12.723456195292965, -16.788238083639808 12.732082350764086, -16.79027259017496 12.740545975416417, -16.79621334540601 12.748846768818218, -16.774484830902523 12.778550571419203, -16.77013098702372 12.793361615110205, -16.775054491839565 12.810939890899258, -16.782541470839963 12.810939890899258, -16.787220832532043 12.79987216546414, -16.79405677005228 12.794989327800014, -16.800282353513463 12.798814062080316, -16.8029679009496 12.81403218457472, -16.80052649596774 12.825995182284593, -16.794545048355964 12.83877173615904, -16.75885982994223 12.890773826934385, -16.755238413331497 12.903469266711648, -16.756255662754317 12.916245821984903, -16.760975714846772 12.93968332690581, -16.762074345870552 12.951157832581933, -16.759836391919837 12.97207265377825, -16.75321697203836 13, -16 13)))",Senegal,-16.28527021,12.73771249,square_Senegal_lat12.5N_lon16.5E
"POLYGON ((-16 16, -16.50776755654955 16, -16.50754064867272 16.010393358608596, -16.501597860548703 16.021865561455613, -16.487800252476777 16.066048909472297, -16.47043697060508 16.10635649090567, -16.465992798583105 16.174052656674398, -16.458758098198615 16.19415477306076, -16.44418534422296 16.206298736047938, -16.40728837011341 16.214825301977157, -16.391682087996678 16.224747212870366, -16.385377564568845 16.23492749311826, -16.381088419254397 16.24665798972004, -16.340160685328744 16.41589834924821, -16.334941364734448 16.455792531327557, -16.327396606018834 16.474551047573858, -16.313547321292194 16.49330956339283, -16.29509883633985 16.510621210477613, -16.273808144781707 16.52317856102585, -16.251018840794128 16.527622813969348, -16.217945923849904 16.521524997292854, -16.206732139790375 16.52074988929174, -16.195363321361967 16.52271349622634, -16.185183066157258 16.527312770771573, -16.155779173627565 16.54751815350298, -16.14430700668846 16.552685840398226, -16.13226639889392 16.55475294518851, -16.119657349103782 16.55237579721135, -16.11045894333395 16.546949740989433, -16.10306921495685 16.539560077841905, -16.090976929013646 16.52219675755984, -16.07402705796276 16.504885110737774, -16.053769897441867 16.495428342218286, -16.031187294836748 16.492896172443725, -16.007312783543494 16.496151776376745, -16.000181437958176 16.50106109429228, -16 16.501152474750374, -16 16))",Senegal,-16.18832148,16.25491175,square_Senegal_lat16.5N_lon16.5E
